timestamp_utc,model,provider,question_id,question,gold_answer,category,run_index,seed,response_text,done,total_duration,eval_count,prompt_eval_count,shared_instruction
2026-05-30T21:18:28.120258+00:00,llama3.1:8b,ollama,q337,what is in indomethacin,"ACTIVE INGREDIENT: INDOMETHACIN; INACTIVE INGREDIENTS: FERROSOFERRIC OXIDE;SILICON DIOXIDE;GELATIN;FD&C BLUE NO. 1;FD&C YELLOW NO. 5;MAGNESIUM STEARATE;CELLULOSE, MICROCRYSTALLINE;POWDERED CELLULOSE;SODIUM LAURYL SULFATE;SODIUM STARCH GLYCOLATE TYPE A CORN;TITANIUM DIOXIDE",,6,,"Indomethacin contains the active ingredient indomethacin, which is a nonsteroidal anti-inflammatory drug (NSAID). It also contains inactive ingredients such as lactose monohydrate, microcrystalline cellulose, and magnesium stearate. The exact formulation may vary depending on the specific product and manufacturer.",True,1605092417,70,48,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T21:18:30.221935+00:00,llama3.1:8b,ollama,q337,what is in indomethacin,"ACTIVE INGREDIENT: INDOMETHACIN; INACTIVE INGREDIENTS: FERROSOFERRIC OXIDE;SILICON DIOXIDE;GELATIN;FD&C BLUE NO. 1;FD&C YELLOW NO. 5;MAGNESIUM STEARATE;CELLULOSE, MICROCRYSTALLINE;POWDERED CELLULOSE;SODIUM LAURYL SULFATE;SODIUM STARCH GLYCOLATE TYPE A CORN;TITANIUM DIOXIDE",,7,,"Indomethacin is a nonsteroidal anti-inflammatory drug (NSAID) that contains the active ingredient:

* Indomethacin (C19H16ClNO4)

It also contains inactive ingredients such as:

* Lactose monohydrate
* Microcrystalline cellulose
* Sodium starch glycolate
* Stearic acid

Please note that formulations may vary depending on the specific product and manufacturer.",True,2096495500,92,48,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T21:18:32.232699+00:00,llama3.1:8b,ollama,q337,what is in indomethacin,"ACTIVE INGREDIENT: INDOMETHACIN; INACTIVE INGREDIENTS: FERROSOFERRIC OXIDE;SILICON DIOXIDE;GELATIN;FD&C BLUE NO. 1;FD&C YELLOW NO. 5;MAGNESIUM STEARATE;CELLULOSE, MICROCRYSTALLINE;POWDERED CELLULOSE;SODIUM LAURYL SULFATE;SODIUM STARCH GLYCOLATE TYPE A CORN;TITANIUM DIOXIDE",,8,,"Indomethacin is a nonsteroidal anti-inflammatory drug (NSAID) that contains the active ingredient:

* Indomethacin (C19H16ClNO4)

It also contains inactive ingredients such as:

* Microcrystalline cellulose
* Sodium starch glycolate
* Povidone
* Magnesium stearate

Please note that formulations may vary depending on the specific product and manufacturer.",True,2004784833,88,48,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T21:18:34.463574+00:00,llama3.1:8b,ollama,q337,what is in indomethacin,"ACTIVE INGREDIENT: INDOMETHACIN; INACTIVE INGREDIENTS: FERROSOFERRIC OXIDE;SILICON DIOXIDE;GELATIN;FD&C BLUE NO. 1;FD&C YELLOW NO. 5;MAGNESIUM STEARATE;CELLULOSE, MICROCRYSTALLINE;POWDERED CELLULOSE;SODIUM LAURYL SULFATE;SODIUM STARCH GLYCOLATE TYPE A CORN;TITANIUM DIOXIDE",,9,,"Indomethacin is a nonsteroidal anti-inflammatory drug (NSAID) that contains the active ingredient:

* Indomethacin (as the free acid or as the sodium salt)

It also contains inactive ingredients such as:

* Microcrystalline cellulose
* Sodium starch glycolate
* Stearic acid
* Hydroxypropyl methylcellulose
* Titanium dioxide

Please note that formulations may vary depending on the specific product and manufacturer.",True,2225467292,98,48,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T21:18:37.349235+00:00,llama3.1:8b,ollama,q319,what is coumadin,"COUMADIN (warfarin sodium) tablets contain warfarin sodium, an anticoagulant that acts by inhibiting vitamin K‑dependent coagulation factors. The chemical name of warfarin sodium is 3-(α-acetonylbenzyl)-4-hydroxycoumarin sodium salt, which is a racemic mixture of the R- and S-enantiomers.",,0,,"Coumadin (warfarin) is an anticoagulant medication used to prevent and treat blood clots that can cause heart attack, stroke, and other cardiovascular conditions. It works by inhibiting the production of vitamin K-dependent clotting factors in the liver, thereby reducing the risk of blood clot formation. Coumadin is commonly prescribed for patients with atrial fibrillation, deep vein thrombosis, pulmonary embolism, and mechanical heart valves. It requires regular monitoring of international normalized ratio (INR) levels to ensure effective anticoagulation without excessive bleeding risk.",True,2879077125,119,46,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T21:18:40.617871+00:00,llama3.1:8b,ollama,q319,what is coumadin,"COUMADIN (warfarin sodium) tablets contain warfarin sodium, an anticoagulant that acts by inhibiting vitamin K‑dependent coagulation factors. The chemical name of warfarin sodium is 3-(α-acetonylbenzyl)-4-hydroxycoumarin sodium salt, which is a racemic mixture of the R- and S-enantiomers.",,1,,"Coumadin (warfarin) is an anticoagulant medication used to prevent and treat blood clots that can cause heart attacks, strokes, and other cardiovascular conditions. It works by inhibiting the production of vitamin K-dependent clotting factors in the liver, thereby preventing excessive blood coagulation. Coumadin is often prescribed for patients with atrial fibrillation, deep vein thrombosis, pulmonary embolism, or mechanical heart valves. Common side effects include bleeding, bruising, and increased risk of falls due to dizziness or lightheadedness. Patients on coumadin require regular monitoring of their international normalized ratio (INR) to ensure the medication is within a therapeutic range.",True,3263602542,145,46,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T21:18:43.004051+00:00,llama3.1:8b,ollama,q319,what is coumadin,"COUMADIN (warfarin sodium) tablets contain warfarin sodium, an anticoagulant that acts by inhibiting vitamin K‑dependent coagulation factors. The chemical name of warfarin sodium is 3-(α-acetonylbenzyl)-4-hydroxycoumarin sodium salt, which is a racemic mixture of the R- and S-enantiomers.",,2,,"Coumadin (warfarin) is an anticoagulant medication that helps prevent blood clots from forming or growing larger. It works by inhibiting the production of vitamin K-dependent clotting factors in the liver, thereby prolonging bleeding time. Coumadin is commonly used to treat conditions such as atrial fibrillation, deep vein thrombosis, and pulmonary embolism. It requires regular monitoring of international normalized ratio (INR) levels to ensure effective anticoagulation without excessive bleeding risk.",True,2382600416,105,46,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T21:18:46.270822+00:00,llama3.1:8b,ollama,q319,what is coumadin,"COUMADIN (warfarin sodium) tablets contain warfarin sodium, an anticoagulant that acts by inhibiting vitamin K‑dependent coagulation factors. The chemical name of warfarin sodium is 3-(α-acetonylbenzyl)-4-hydroxycoumarin sodium salt, which is a racemic mixture of the R- and S-enantiomers.",,3,,"Coumadin (warfarin) is an anticoagulant medication used to prevent and treat blood clots that can cause heart attacks, strokes, and other cardiovascular conditions. It works by inhibiting the production of vitamin K-dependent clotting factors in the liver, thereby reducing the risk of blood clot formation. Coumadin is often prescribed for patients with atrial fibrillation, deep vein thrombosis, pulmonary embolism, or mechanical heart valves. Common side effects include bleeding, bruising, and increased risk of falls due to dizziness or lightheadedness. It requires regular monitoring of international normalized ratio (INR) levels to ensure optimal dosing and minimize the risk of bleeding complications.",True,3260745000,145,46,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T21:18:49.142783+00:00,llama3.1:8b,ollama,q319,what is coumadin,"COUMADIN (warfarin sodium) tablets contain warfarin sodium, an anticoagulant that acts by inhibiting vitamin K‑dependent coagulation factors. The chemical name of warfarin sodium is 3-(α-acetonylbenzyl)-4-hydroxycoumarin sodium salt, which is a racemic mixture of the R- and S-enantiomers.",,4,,"Coumadin (warfarin) is an anticoagulant medication used to prevent and treat blood clots that can cause heart attacks, strokes, and other cardiovascular conditions. It works by inhibiting the production of vitamin K-dependent clotting factors in the liver, thereby reducing the risk of clot formation. Coumadin is often prescribed for patients with atrial fibrillation, deep vein thrombosis, pulmonary embolism, or those at high risk of developing blood clots due to other medical conditions. It requires regular monitoring of international normalized ratio (INR) levels to ensure optimal dosing and prevent bleeding complications.",True,2866186333,127,46,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
2026-05-30T21:18:52.366857+00:00,llama3.1:8b,ollama,q319,what is coumadin,"COUMADIN (warfarin sodium) tablets contain warfarin sodium, an anticoagulant that acts by inhibiting vitamin K‑dependent coagulation factors. The chemical name of warfarin sodium is 3-(α-acetonylbenzyl)-4-hydroxycoumarin sodium salt, which is a racemic mixture of the R- and S-enantiomers.",,5,,"Coumadin (warfarin) is an anticoagulant medication used to prevent and treat blood clots that can cause heart attacks, strokes, and other cardiovascular conditions. It works by inhibiting the production of vitamin K-dependent clotting factors in the liver, thereby preventing excessive blood coagulation. Coumadin is often prescribed for patients with atrial fibrillation, deep vein thrombosis, pulmonary embolism, or mechanical heart valves. Common side effects include bleeding, bruising, and increased risk of falls due to dizziness or lightheadedness. It requires regular monitoring of international normalized ratio (INR) levels to ensure effective anticoagulation without excessive bleeding risk.",True,3218804708,143,46,"You are a clinical expert. Answer in ≤6 sentences. Be direct.
If uncertain, say so. Never recommend unsafe actions."
